,fit_time,predict_time,mu,var,mul.rbf.variance,mul.rbf.lengthscale,mul.periodic_exponential.variance,mul.periodic_exponential.lengthscale,mul.periodic_exponential.period,white.variance
gp_10,0.763869500005967,0.0025932999997166917,"[18.15704499 18.03758696 18.00664468 17.97527504 17.94348003 17.84556363
 17.81208833 17.77819856 17.74389671 17.70918522 17.60261807 17.56629352
 17.52957238 17.49245746 17.45495159 17.34011762 17.30107755 17.26166158
 17.2218729  17.18171473 17.05905621 17.01745327 16.97549769 16.93319297
 16.89054269 16.76055462 16.71655849 16.67223522 16.62758863 16.58262256
 16.44584654 16.3996418  16.35313738 16.30633735 16.2592458  16.11626344
 16.06804736 16.0195607  15.9708077  15.92179268 15.77321867 15.72319891
 15.67293892 15.62244313 15.57171598 15.3665832  15.31476644 15.26274531
 15.21052433 15.05270793 14.9997332  14.94658148 14.89325734 14.83976538
 14.67832856 14.62421131 14.56994923 14.51554692 14.46100898 14.29662726
 14.24159266 14.18644534 14.13118986 14.07583078 13.90917724 13.85344904
 13.79763984 13.74175411 13.68579632 13.51753503 13.46133335 13.4050817
 13.34878442 13.29244588 13.12322566 13.06676498 13.01028438 12.95378808
 12.89728025 12.72772893 12.67121619 12.6147124  12.55822156 12.50174764
 12.33246677 12.27609972 12.21976902 12.16347845 12.10723176 11.93879198
 11.88275763 11.82678538 11.77087878 11.71504133 11.54797822 11.49245155
 11.43701094 11.38165965 11.32640092 11.16121163 11.10635451 11.05160546
 10.9424434  10.7795838  10.72554413 10.67163247 10.6178515  10.56420383
 10.4040864  10.35099745 10.29805431 10.24525937 10.19261493 10.03560727
  9.98358723  9.93172865  9.88003358  9.82850404  9.67492802  9.62407981
  9.57340651  9.52290986  9.47259156  9.27313436  9.22373178]","[ 0.16881426  0.17361102  0.17502403  0.17653163  0.17813867  0.18360734
  0.18566398  0.18784692  0.19016209  0.19261563  0.20087084  0.20394326
  0.20718781  0.21061188  0.21422307  0.22625889  0.23069924  0.2353682
  0.24027478  0.24542824  0.26246601  0.26870439  0.27523962  0.28208247
  0.28924397  0.3127545   0.3213061   0.33023546  0.3395552   0.34927824
  0.38100037  0.39247122  0.40441406  0.41684349  0.42977437  0.47172852
  0.48681945  0.50249038  0.51875786  0.53563875  0.59013443  0.60964295
  0.62985328  0.65078393  0.67245372  0.76690941  0.79256617  0.81908045
  0.84647292  0.93412984  0.96524669  0.99734877  1.03045823  1.06459743
  1.17342067  1.2119071   1.25153849  1.29233852  1.33433105  1.46770539
  1.51471054  1.56303039  1.61268988  1.66371412  1.82522866  1.8819659
  1.94019554  1.99994348  2.06123573  2.2546398   2.32237117  2.39177818
  2.46288729  2.53572502  2.76487553  2.84489348  2.92677298  3.01054066
  3.09622309  3.36502422  3.45863077  3.55428437  3.65201128  3.75183768
  4.06417402  4.17265801  4.28337067  4.39633745  4.51158359  4.87124827
  4.99586095  5.12287653  5.25231908  5.38421243  5.79483185  5.93676164
  6.08125747  6.22834153  6.37803571  6.84299283  7.00333967  7.16640099
  7.50074586  8.023104    8.20285415  8.38544897  8.57090537  8.7592398
  9.341669    9.54167088  9.74462604  9.95054804 10.15944996 10.804158
 11.0250997  11.2490787  11.47610481 11.70618732 12.41485729 12.65724656
 12.90272988 13.15131302 13.40300111 14.44088446 14.70815295]",38.72125418755014,0.2431603786779025,38.72125418708605,4.964760339305593,5.942473426739838,0.0009617239415065499
gp_20,1.8643607000121847,0.004149400003370829,"[1.90083438e+01 1.91531046e+01 1.91641103e+01 1.91624046e+01
 1.91466417e+01 1.90015842e+01 1.89162742e+01 1.88104154e+01
 1.86828759e+01 1.85326273e+01 1.79373764e+01 1.76888679e+01
 1.74148339e+01 1.71153091e+01 1.67905603e+01 1.56712236e+01
 1.52530243e+01 1.48144929e+01 1.43572746e+01 1.38832020e+01
 1.23805090e+01 1.18602578e+01 1.13342583e+01 1.08049192e+01
 1.02746418e+01 8.70146550e+00 8.19029367e+00 7.68910384e+00
 7.19970039e+00 6.72372006e+00 5.38995983e+00 4.98036587e+00
 4.58958877e+00 4.21813850e+00 3.86634508e+00 2.92970637e+00
 2.65658892e+00 2.40244692e+00 2.16676899e+00 1.94895228e+00
 1.39557406e+00 1.24184869e+00 1.10209516e+00 9.75451128e-01
 8.61052106e-01 5.09017722e-01 4.43373271e-01 3.85171463e-01
 3.33724895e-01 2.13654027e-01 1.83174419e-01 1.56631224e-01
 1.33583750e-01 1.13629918e-01 6.88513300e-02 5.79597181e-02
 4.86646720e-02 4.07546216e-02 3.40421799e-02 1.95353943e-02
 1.61506879e-02 1.33182295e-02 1.09544443e-02 8.98719857e-03
 4.88746965e-03 3.96913110e-03 3.21517964e-03 2.59785584e-03
 2.09375765e-03 1.07965489e-03 8.61425098e-04 6.85581352e-04
 5.44265456e-04 4.30996963e-04 2.10837455e-04 1.65299291e-04
 1.29274337e-04 1.00849318e-04 7.84791195e-05 3.64361263e-05
 2.80741640e-05 2.15778208e-05 1.65438090e-05 1.26529455e-05
 5.57749654e-06 4.22394452e-06 3.19102478e-06 2.40478437e-06
 1.80782753e-06 7.56863558e-07 5.63438633e-07 4.18422241e-07
 3.09972243e-07 2.29071750e-07 9.11106972e-08 6.66788815e-08
 4.86801142e-08 3.54535645e-08 2.57581064e-08 9.73546781e-09
 7.00487160e-09 5.02796704e-09 2.57173348e-09 9.23862881e-10
 6.53589793e-10 4.61270673e-10 3.24757946e-10 2.28095963e-10
 7.78967287e-11 5.41872893e-11 3.76038154e-11 2.60329348e-11
 1.79792482e-11 5.83800035e-12 3.99342483e-12 2.72512351e-12
 1.85518211e-12 1.25993160e-12 3.89038355e-13 2.61695864e-13
 1.75615645e-13 1.17568723e-13 7.85204883e-14 1.52538792e-14
 1.00667519e-14]","[5.02199050e-02 2.61438600e-01 3.98595587e-01 5.94749197e-01
 8.66902673e-01 2.34450848e+00 3.13514739e+00 4.11649367e+00
 5.31371452e+00 6.75089360e+00 1.27070079e+01 1.52904289e+01
 1.81857504e+01 2.13921363e+01 2.49024950e+01 3.70920490e+01
 4.16233856e+01 4.63336434e+01 5.11837255e+01 5.61319135e+01
 7.11317372e+01 7.60412641e+01 8.08392184e+01 8.54904617e+01
 8.99639462e+01 1.02077491e+02 1.05624288e+02 1.08910124e+02
 1.11932658e+02 1.14693665e+02 1.21476733e+02 1.23274281e+02
 1.24863164e+02 1.26259026e+02 1.27478047e+02 1.30235833e+02
 1.30907090e+02 1.31478332e+02 1.31962494e+02 1.32371414e+02
 1.33248244e+02 1.33452237e+02 1.33623703e+02 1.33768219e+02
 1.33890543e+02 1.34229326e+02 1.34289411e+02 1.34343338e+02
 1.34392363e+02 1.34519139e+02 1.34556787e+02 1.34592878e+02
 1.34627715e+02 1.34661533e+02 1.34758462e+02 1.34789617e+02
 1.34820309e+02 1.34850583e+02 1.34880471e+02 1.34968030e+02
 1.34996561e+02 1.35024780e+02 1.35052690e+02 1.35080299e+02
 1.35161338e+02 1.35187764e+02 1.35213899e+02 1.35239747e+02
 1.35265307e+02 1.35340279e+02 1.35364706e+02 1.35388853e+02
 1.35412721e+02 1.35436312e+02 1.35505436e+02 1.35527933e+02
 1.35550160e+02 1.35572117e+02 1.35593808e+02 1.35657291e+02
 1.35677926e+02 1.35698302e+02 1.35718419e+02 1.35738279e+02
 1.35796331e+02 1.35815177e+02 1.35833773e+02 1.35852121e+02
 1.35870223e+02 1.35923060e+02 1.35940189e+02 1.35957079e+02
 1.35973730e+02 1.35990146e+02 1.36037990e+02 1.36053476e+02
 1.36068734e+02 1.36083764e+02 1.36098568e+02 1.36141645e+02
 1.36155563e+02 1.36169263e+02 1.36196017e+02 1.36234554e+02
 1.36246981e+02 1.36259201e+02 1.36271216e+02 1.36283027e+02
 1.36317255e+02 1.36328267e+02 1.36339084e+02 1.36349707e+02
 1.36360137e+02 1.36390288e+02 1.36399964e+02 1.36409456e+02
 1.36418764e+02 1.36427891e+02 1.36454199e+02 1.36462616e+02
 1.36470860e+02 1.36478932e+02 1.36486833e+02 1.36516769e+02
 1.36523843e+02]",18.22960846524031,0.01967815580534407,18.22960846524134,0.1463491847604381,11.430729269564909,0.025067094435121094
gp_30,2.8363733000005595,0.00540559999353718,"[18.46310907 18.50327784 18.51340877 18.52335124 18.53298833 18.55886405
 18.56606728 18.57235098 18.57758861 18.58165315 18.58553751 18.58364098
 18.57994014 18.57431173 18.56663422 18.53012366 18.51307903 18.4934136
 18.47102219 18.44580325 18.35222548 18.31476213 18.27402625 18.22994284
 18.18244193 18.0188139  17.95704995 17.89159964 17.82242614 17.74949844
 17.50796868 17.4198324  17.32787572 17.23210325 17.13252544 16.81115218
 16.69657383 16.57832888 16.45646178 16.33102226 15.93384352 15.79471329
 15.65233419 15.5067848  15.35814792 14.73451855 14.57182048 14.40660946
 14.23899228 13.72280926 13.54668385 13.36872064 13.18903864 13.0077581
 12.4555422  12.26908769 12.08164723 11.89334414 11.70430146 11.13395926
 10.94317777 10.752262   10.56132976 10.37049731  9.79973608  9.61043057
  9.42177869  9.23388472  9.04685049  8.49188572  8.30925629  8.12795558
  7.94806875  7.76967791  7.24425579  7.07260746  6.90281839  6.73495151
  6.5690665   6.08384998  5.92642334  5.77122762  5.61830288  5.46768594
  5.03000288  4.88892257  4.75028743  4.61411588  4.48042349  4.09433467
  3.97065883  3.84949883  3.73085429  3.61472243  3.28134068  3.17518641
  3.07149765  2.9702589   2.87145281  2.58943135  2.50014876  2.41318758
  2.24612184  2.01223029  1.93859838  1.86707834  1.7976365   1.73023847
  1.53995423  1.48037584  1.42266111  1.36677281  1.31267349  1.16073214
  1.11341102  1.06768975  1.0235305   0.98089555  0.861762    0.82485086
  0.78927858  0.75500895  0.72200612  0.60196059  0.57476906]","[ 0.47895709  0.53191232  0.54965774  0.56952144  0.59167236  0.6736235
  0.70672394  0.74303584  0.78275659  0.82608643  0.9797616   1.0395635
  1.10399424  1.1732562   1.24754931  1.50256051  1.59889899  1.70120176
  1.80963602  1.9243605   2.30771778  2.44899179  2.59719381  2.75241493
  2.91473249  3.44481884  3.63600086  3.83444086  4.04012313  4.25301528
  4.93437325  5.17544225  5.423305    5.67782775  5.9388603   6.75927551
  7.04452924  7.33530875  7.6313742   7.93247284  8.86326277  9.18173545
  9.50381136  9.82917725 10.15751291 11.49396067 11.83216744 12.17133184
 12.51111262 13.53076092 13.86962817 14.20743874 14.54387102 14.87860972
 15.86962245 16.19458691 16.51640208 16.83480554 17.14954574 18.06944343
 18.36724733 18.66030748 18.94844536 19.23149546 20.0486608  20.30996722
 20.56555517 20.8153376  21.05924022 21.75511274 21.97499999 22.18881866
 22.39656541 22.59824756 23.16713049 23.3448256  23.51663752 23.68262832
 23.8428676  24.28987475 24.42793709 24.56069154 24.68824257 24.81069879
 25.1486375  25.25186785 25.35059305 25.44493739 25.53502632 25.78102577
 25.85535925 25.92607038 25.99328474 26.05712688 26.22964561 26.28121634
 26.33001477 26.37615499 26.41974872 26.53633097 26.5708055  26.60325345
 26.66244921 26.73833957 26.76053401 26.78130973 26.80074176 26.81890225
 26.86643314 26.88017212 26.89295808 26.90484661 26.91589076 26.94445028
 26.95259842 26.96013133 26.96708813 26.97350588 26.98986603 26.99445952
 26.99867092 27.0025265  27.00605094 27.01728126 27.01947133]",8.569833278108062,0.057720616725558074,8.569833278108169,0.750348194401711,7.451073295213441,0.1270794804522895
gp_40,5.85360529999889,0.015629399989848025,"[1.90528883e+01 1.95030710e+01 1.96262022e+01 1.97524681e+01
 1.98812413e+01 2.02757589e+01 2.04075505e+01 2.05381936e+01
 2.06668813e+01 2.07927925e+01 2.11455347e+01 2.12520030e+01
 2.13515387e+01 2.14433353e+01 2.15266058e+01 2.17177782e+01
 2.17596217e+01 2.17894514e+01 2.18066874e+01 2.18107969e+01
 2.17398048e+01 2.16871177e+01 2.16194362e+01 2.15365584e+01
 2.14383420e+01 2.10511375e+01 2.08913407e+01 2.07163873e+01
 2.05264870e+01 2.03219041e+01 1.96234783e+01 1.93638245e+01
 1.90915498e+01 1.88071954e+01 1.85113390e+01 1.75609996e+01
 1.72255095e+01 1.68818243e+01 1.65306649e+01 1.61727638e+01
 1.50660352e+01 1.46886026e+01 1.43081450e+01 1.39253943e+01
 1.35410716e+01 1.20019630e+01 1.16200443e+01 1.12405179e+01
 1.08639648e+01 9.75754593e+00 9.39814163e+00 9.04419069e+00
 8.69609821e+00 8.35423793e+00 7.36931637e+00 7.05549481e+00
 6.74930543e+00 6.45093678e+00 6.16054826e+00 5.33843819e+00
 5.08101165e+00 4.83195639e+00 4.59127669e+00 4.35895489e+00
 3.71165682e+00 3.51219429e+00 3.32071572e+00 3.13709811e+00
 2.96120539e+00 2.47834516e+00 2.33177216e+00 2.19208972e+00
 2.05910830e+00 1.93263326e+00 1.59024494e+00 1.48778180e+00
 1.39080904e+00 1.29912076e+00 1.21251186e+00 9.81135568e-01
 9.12830530e-01 8.48611933e-01 7.88291069e-01 7.31683429e-01
 5.82363638e-01 5.38857254e-01 4.98213478e-01 4.60277839e-01
 4.24901344e-01 3.32719844e-01 3.06200780e-01 2.81578942e-01
 2.58738401e-01 2.37568570e-01 1.83055508e-01 1.67565900e-01
 1.53270456e-01 1.40088251e-01 1.27942822e-01 9.70262061e-02
 8.83470019e-02 8.03836785e-02 6.63959629e-02 4.95636311e-02
 4.48939861e-02 4.06339958e-02 3.67508691e-02 3.32141250e-02
 2.44092855e-02 2.19949331e-02 1.98047455e-02 1.78194910e-02
 1.60214234e-02 1.15931293e-02 1.03927168e-02 9.30977136e-03
 8.33356407e-03 7.45426300e-03 5.31156789e-03 4.73727432e-03
 4.22199847e-03 3.76003295e-03 3.34618206e-03 2.08367694e-03
 1.84762696e-03]","[ 0.11812347  0.18756586  0.2180332   0.25580069  0.30210257  0.50635608
  0.6015236   0.71316072  0.84317617  0.99356619  1.58797991  1.84109846
  2.12537706  2.44300703  2.79614203  4.0890585   4.60417657  5.16417972
  5.77050146  6.42437553  8.6802461   9.5320119  10.43387114 11.38551109
 12.38632582 15.67332887 16.85889428 18.08622507 19.35301004 20.65669078
 24.76020679 26.18161469 27.62411891 29.08412422 30.55795169 35.02490738
 36.5165342  38.00330374 39.48161159 40.94795568 45.24217479 46.62843069
 47.9874611  49.31677782 50.61410857 55.44603007 56.55729091 57.62772105
 58.65664233 61.49075082 62.35103092 63.16945873 63.9465017  64.68277746
 66.65514995 67.23706743 67.78308765 68.29444652 68.77243683 70.01972673
 70.37789587 70.70961003 71.0162706  71.29926494 72.01977085 72.22146242
 72.4059941  72.57454773 72.72825761 73.11091643 73.21558494 73.31031701
 73.39593814 73.47322277 73.66206043 73.71276481 73.75828457 73.79911782
 73.83572316 73.92420864 73.94777105 73.96887901 73.98779791 74.00476805
 74.04605177 74.05719253 74.06727292 74.07641943 74.08474484 74.10574359
 74.11168187 74.11719937 74.1223505  74.12718311 74.14016432 74.14409361
 74.14786786 74.15150834 74.15503351 74.16506652 74.16827006 74.1714192
 74.1775836  74.18658003 74.18952928 74.19245912 74.19537207 74.19827027
 74.20689319 74.20974798 74.21259472 74.2154342  74.21826709 74.22673155
 74.22954301 74.23235001 74.2351528  74.23795162 74.24632599 74.2491106
 74.25189199 74.25467026 74.25744553 74.26851815 74.27127958]",10.447161368841565,0.03644037252408812,10.44716136884158,1.2878060848355197,12.185858894333482,0.05097149561643337
gp_50,18.13216459999967,0.02156459999969229,"[1.89565668e+01 1.89160268e+01 1.88580430e+01 1.87779985e+01
 1.86747317e+01 1.82169284e+01 1.80131446e+01 1.77833841e+01
 1.75277434e+01 1.72465360e+01 1.62558035e+01 1.58796182e+01
 1.54824737e+01 1.50658280e+01 1.46312856e+01 1.32381557e+01
 1.27503820e+01 1.22542977e+01 1.17519935e+01 1.12455700e+01
 9.72230636e+00 9.21989895e+00 8.72332670e+00 8.23434619e+00
 7.75460089e+00 6.38528487e+00 5.95628965e+00 5.54271571e+00
 5.14535572e+00 4.76485085e+00 3.72866816e+00 3.41908372e+00
 3.12742738e+00 2.85353495e+00 2.59713697e+00 1.92885711e+00
 1.73800775e+00 1.56209981e+00 1.40045719e+00 1.25237285e+00
 8.82128066e-01 7.80903384e-01 6.89543857e-01 6.07330448e-01
 5.33564040e-01 3.09895231e-01 2.68824054e-01 2.32605687e-01
 2.00757550e-01 1.27123972e-01 1.08612913e-01 9.25630378e-02
 7.86858344e-02 6.67204640e-02 4.00659656e-02 3.36325816e-02
 2.81612815e-02 2.35208559e-02 1.95958101e-02 1.11624369e-02
 9.20695186e-03 7.57507174e-03 6.21688162e-03 5.08949114e-03
 2.75096239e-03 2.22976746e-03 1.80283154e-03 1.45402648e-03
 1.16980105e-03 6.00171688e-04 4.78095360e-04 3.79909940e-04
 3.01144393e-04 2.38121049e-04 1.15997542e-04 9.08230262e-05
 7.09375701e-05 5.52701486e-05 4.29575749e-05 1.98748525e-05
 1.52967854e-05 1.17445166e-05 8.99517435e-06 6.87265000e-06
 3.02076268e-06 2.28559480e-06 1.72514502e-06 1.29896183e-06
 9.75690872e-07 4.07508548e-07 3.03137241e-07 2.24952124e-07
 1.66528947e-07 1.22981220e-07 4.88189333e-08 3.57059632e-08
 2.60522628e-08 1.89628195e-08 1.37693569e-08 5.19601876e-09
 3.73679829e-09 2.68092317e-09 1.37000759e-09 4.91542007e-10
 3.47607834e-10 2.45232125e-10 1.72593516e-10 1.21180098e-10
 4.13441446e-11 2.87517055e-11 1.99468743e-11 1.38053714e-11
 9.53199272e-12 3.09291637e-12 2.11522555e-12 1.44314259e-12
 9.82259376e-13 6.66972322e-13 2.05846695e-13 1.38448202e-13
 9.28959791e-14 6.21831863e-14 4.15255852e-14 8.06416851e-15
 5.32157286e-15]","[9.10576884e-02 3.60859315e-01 5.22685964e-01 7.46601409e-01
 1.04800889e+00 2.59248354e+00 3.38331550e+00 4.34359683e+00
 5.49092067e+00 6.84104528e+00 1.22238846e+01 1.44827065e+01
 1.69733071e+01 1.96884067e+01 2.26159878e+01 3.24870726e+01
 3.60589303e+01 3.97234686e+01 4.34489382e+01 4.72027869e+01
 5.83141695e+01 6.18680704e+01 6.53028563e+01 6.85965402e+01
 7.17306274e+01 8.00456089e+01 8.24298824e+01 8.46165728e+01
 8.66079440e+01 8.84088436e+01 9.27476434e+01 9.38729277e+01
 9.48568702e+01 9.57116220e+01 9.64493543e+01 9.80776159e+01
 9.84617383e+01 9.87829515e+01 9.90498959e+01 9.92703730e+01
 9.97187130e+01 9.98151815e+01 9.98924378e+01 9.99539219e+01
 1.00002544e+02 1.00111464e+02 1.00125045e+02 1.00135328e+02
 1.00143040e+02 1.00155975e+02 1.00158108e+02 1.00159572e+02
 1.00160535e+02 1.00161128e+02 1.00161545e+02 1.00161422e+02
 1.00161230e+02 1.00160990e+02 1.00160720e+02 1.00159836e+02
 1.00159539e+02 1.00159247e+02 1.00158963e+02 1.00158688e+02
 1.00157929e+02 1.00157700e+02 1.00157483e+02 1.00157279e+02
 1.00157088e+02 1.00156593e+02 1.00156454e+02 1.00156328e+02
 1.00156215e+02 1.00156115e+02 1.00155895e+02 1.00155847e+02
 1.00155813e+02 1.00155792e+02 1.00155784e+02 1.00155838e+02
 1.00155882e+02 1.00155939e+02 1.00156009e+02 1.00156092e+02
 1.00156419e+02 1.00156554e+02 1.00156702e+02 1.00156862e+02
 1.00157035e+02 1.00157631e+02 1.00157855e+02 1.00158091e+02
 1.00158340e+02 1.00158602e+02 1.00159462e+02 1.00159773e+02
 1.00160096e+02 1.00160432e+02 1.00160780e+02 1.00161897e+02
 1.00162293e+02 1.00162701e+02 1.00163553e+02 1.00164918e+02
 1.00165397e+02 1.00165886e+02 1.00166387e+02 1.00166900e+02
 1.00168505e+02 1.00169062e+02 1.00169630e+02 1.00170208e+02
 1.00170798e+02 1.00172631e+02 1.00173263e+02 1.00173906e+02
 1.00174559e+02 1.00175222e+02 1.00177271e+02 1.00177974e+02
 1.00178687e+02 1.00179409e+02 1.00180141e+02 1.00183164e+02
 1.00183942e+02]",17.15850355536647,0.01974410043690431,17.158503555393708,0.23916301941884885,6.265919180558053,0.00301240749631595
gp_60,30.774006599996937,0.021771799991256557,"[1.89638678e+01 1.89516804e+01 1.89043139e+01 1.88363072e+01
 1.87464451e+01 1.83360241e+01 1.81499267e+01 1.79384846e+01
 1.77015744e+01 1.74392758e+01 1.65039021e+01 1.61449051e+01
 1.57639326e+01 1.53622346e+01 1.49412284e+01 1.35787423e+01
 1.30975048e+01 1.26060140e+01 1.21063442e+01 1.16006090e+01
 1.00682701e+01 9.55942231e+00 9.05490083e+00 8.55660476e+00
 8.06633090e+00 6.65977758e+00 6.21703702e+00 5.78932117e+00
 5.37757603e+00 4.98258741e+00 3.90364623e+00 3.58040668e+00
 3.27554465e+00 2.98896621e+00 2.72045896e+00 2.01969600e+00
 1.81937174e+00 1.63467571e+00 1.46492510e+00 1.30939900e+00
 9.20602950e-01 8.14357005e-01 7.18502476e-01 6.32284776e-01
 5.54968574e-01 3.20930110e-01 2.78053554e-01 2.40281723e-01
 2.07103818e-01 1.30571749e-01 1.11384737e-01 9.47723893e-02
 8.04301160e-02 6.80827893e-02 4.06625777e-02 3.40683978e-02
 2.84705524e-02 2.37316871e-02 1.97310881e-02 1.11678151e-02
 9.19096593e-03 7.54483343e-03 6.17781475e-03 5.04566015e-03
 2.70748585e-03 2.18903323e-03 1.76539586e-03 1.42015766e-03
 1.13955903e-03 5.79940362e-04 4.60699388e-04 3.65059019e-04
 2.88549752e-04 2.27505301e-04 1.09848234e-04 8.57485043e-05
 6.67694957e-05 5.18619260e-05 4.01826994e-05 1.84136135e-05
 1.41259639e-05 1.08098949e-05 8.25182472e-06 6.28354151e-06
 2.73358014e-06 2.06109561e-06 1.55022362e-06 1.16311107e-06
 8.70521258e-07 3.59624461e-07 2.66526199e-07 1.97044997e-07
 1.45320339e-07 1.06911279e-07 4.19505804e-08 3.05622877e-08
 2.22112471e-08 1.61027409e-08 1.16457380e-08 4.34126491e-09
 3.10921245e-09 2.22140406e-09 1.12567517e-09 3.98728054e-10
 2.80751912e-10 1.97203721e-10 1.38182930e-10 9.65919727e-11
 3.25154206e-11 2.25096996e-11 1.55453132e-11 1.07097444e-11
 7.36052822e-12 2.35507039e-12 1.60301848e-12 1.08849207e-12
 7.37334345e-13 4.98260501e-13 1.51548846e-13 1.01428309e-13
 6.77205031e-14 4.51061673e-14 2.99713800e-14 5.70356741e-15
 3.74452839e-15]","[8.07821995e-02 3.36908133e-01 4.92791449e-01 7.09727544e-01
 1.00324299e+00 2.52132391e+00 3.30389554e+00 4.25714469e+00
 5.39934811e+00 6.74698451e+00 1.21452234e+01 1.44188699e+01
 1.69299165e+01 1.96713354e+01 2.26311913e+01 3.26329936e+01
 3.62582619e+01 3.99800353e+01 4.37657434e+01 4.75819469e+01
 5.88839757e+01 6.24997293e+01 6.59942499e+01 6.93449409e+01
 7.25328195e+01 8.09869183e+01 8.34097757e+01 8.56312478e+01
 8.76537909e+01 8.94825132e+01 9.38879510e+01 9.50310308e+01
 9.60311591e+01 9.69008233e+01 9.76525038e+01 9.93194165e+01
 9.97160408e+01 1.00049817e+02 1.00329486e+02 1.00562924e+02
 1.01051933e+02 1.01162589e+02 1.01254333e+02 1.01330583e+02
 1.01394224e+02 1.01565131e+02 1.01594540e+02 1.01620732e+02
 1.01644411e+02 1.01705409e+02 1.01723568e+02 1.01741042e+02
 1.01757990e+02 1.01774535e+02 1.01822567e+02 1.01838222e+02
 1.01853756e+02 1.01869191e+02 1.01884542e+02 1.01930189e+02
 1.01945290e+02 1.01960339e+02 1.01975339e+02 1.01990292e+02
 1.02034875e+02 1.02049646e+02 1.02064373e+02 1.02079056e+02
 1.02093696e+02 1.02137354e+02 1.02151821e+02 1.02166245e+02
 1.02180626e+02 1.02194964e+02 1.02237726e+02 1.02251895e+02
 1.02266023e+02 1.02280109e+02 1.02294154e+02 1.02336038e+02
 1.02349918e+02 1.02363756e+02 1.02377554e+02 1.02391310e+02
 1.02432339e+02 1.02445934e+02 1.02459490e+02 1.02473006e+02
 1.02486482e+02 1.02526673e+02 1.02539992e+02 1.02553272e+02
 1.02566513e+02 1.02579715e+02 1.02619091e+02 1.02632140e+02
 1.02645151e+02 1.02658124e+02 1.02671060e+02 1.02709641e+02
 1.02722428e+02 1.02735177e+02 1.02760565e+02 1.02798373e+02
 1.02810904e+02 1.02823398e+02 1.02835857e+02 1.02848280e+02
 1.02885337e+02 1.02897619e+02 1.02909866e+02 1.02922078e+02
 1.02934256e+02 1.02970583e+02 1.02982624e+02 1.02994631e+02
 1.03006604e+02 1.03018544e+02 1.03054163e+02 1.03065970e+02
 1.03077744e+02 1.03089485e+02 1.03101194e+02 1.03147707e+02
 1.03159256e+02]",19.01045341720271,0.019543264560422473,19.010453417191403,5.3528576295443715,11.796787006240683,0.013852342762533993
